,participant,dataset,image,trial,true_value,pred_value,duration,break,switches_fixations,fixations,p_nan,len,switches,line_start_x,line_start_y,line_end_x,line_end_y
1232,9,rbp5,single_chess_mirror_00121,4,1,1,4.51,2.801,1.0,2.0,23.9,272.0,15.0,163.1861471861471,258.21645021645014,395.91341991342,262.3722943722944
1233,9,rbp5,single_chess_mirror_00001,5,1,1,4.2860000000000005,0.7170000000000001,0.0,2.0,1.95,257.0,12.0,221.36796536796533,240.2077922077921,178.42424242424235,461.8528138528138
1234,9,rbp5,single_chess_nomirror_00215,6,0,0,2.027,0.617,0.0,1.0,7.38,122.0,5.0,201.97402597402595,123.84415584415576,200.5887445887446,371.8095238095237
1235,9,rbp5,single_chess_nomirror_00167,7,0,1,1.816,0.833,,0.0,5.5,109.0,14.0,276.7792207792208,237.43722943722926,99.46320346320341,302.5454545454545
1236,9,rbp5,single_chess_nomirror_00410,8,0,1,13.946,2.1830000000000003,1.0,6.0,40.71,840.0,30.0,218.5974025974026,194.4935064935064,207.51515151515147,457.69696969696963
1237,9,rbp5,single_chess_mirror_00072,9,1,1,8.051,1.599,2.0,8.0,0.41,483.0,26.0,366.8225108225108,308.08658008658,106.38961038961037,319.16883116883116
1238,9,rbp5,single_chess_nomirror_00076,10,0,0,1.979,0.8490000000000001,0.0,2.0,7.56,119.0,2.0,231.0649350649351,202.80519480519473,214.4415584415584,399.5151515151515
1239,9,rbp5,single_chess_nomirror_00149,11,0,1,8.649,0.784,11.0,27.0,0.0,519.0,13.0,242.1471861471861,65.66233766233756,242.1471861471861,256.83116883116884
1240,9,rbp5,single_chess_mirror_00097,12,1,1,8.595,1.033,4.0,14.0,1.55,516.0,21.0,253.22943722943717,180.6406926406925,269.8528138528138,441.0735930735929
1241,9,rbp5,single_chess_nomirror_00243,13,0,1,6.477,0.633,6.0,20.0,0.0,389.0,12.0,132.70995670995666,254.060606060606,278.16450216450215,320.5541125541125
1242,9,rbp5,single_chess_nomirror_00111,14,0,1,11.761,1.834,13.0,25.0,0.42,706.0,49.0,127.1688311688311,270.6839826839826,348.81385281385286,287.30735930735926
1243,9,rbp5,single_chess_mirror_00290,15,1,1,19.95,1.4,15.0,47.0,4.06,1208.0,20.0,214.4415584415584,161.24675324675312,276.7792207792208,388.4329004329004
1244,9,rbp5,single_chess_nomirror_00159,16,0,1,5.647,0.55,7.0,18.0,2.06,339.0,7.0,66.21645021645014,277.6103896103895,276.7792207792208,313.62770562770555
1245,9,rbp5,single_chess_nomirror_00052,17,0,0,5.8210000000000015,1.183,8.0,15.0,11.75,349.0,16.0,289.24675324675326,80.90043290043279,275.3939393939394,345.48917748917745
1246,9,rbp5,single_chess_mirror_00084,18,1,1,5.158,0.742,2.0,8.0,2.26,310.0,15.0,276.7792207792208,262.3722943722944,106.38961038961037,285.92207792207785
1247,9,rbp5,single_chess_mirror_00178,19,1,1,7.932,0.55,2.0,5.0,5.46,476.0,12.0,316.95238095238096,242.9783549783549,106.38961038961037,274.83982683982674
1248,9,rbp5,single_chess_nomirror_00309,20,0,0,2.4330000000000003,0.55,0.0,2.0,1.37,146.0,4.0,300.32900432900436,197.26406926406918,195.047619047619,371.8095238095237
1249,9,rbp5,single_chess_nomirror_00120,21,0,0,12.515999999999998,1.083,8.0,21.0,3.6,750.0,25.0,197.8181818181818,157.090909090909,293.4025974025974,291.4632034632034
1250,9,rbp5,single_chess_mirror_00092,22,1,1,13.332,1.028,0.0,5.0,18.87,811.0,26.0,282.3203463203464,259.6017316017316,82.8398268398268,267.91341991341983
1251,9,rbp5,single_chess_nomirror_00403,23,0,0,2.444,1.0,1.0,4.0,0.0,147.0,4.0,113.31601731601728,229.12554112554108,325.26406926406924,231.89610389610385
1252,9,rbp1,single_chess_nomirror_00310,1,0,0,27.373,0.0,15.0,70.0,20.78,1636.0,29.0,333.5757575757576,195.87878787878785,147.9480519480519,353.8008658008657
1253,9,rbp1,single_chess_mirror_00027,2,1,0,8.367,1.167,10.0,28.0,0.6,501.0,15.0,138.2510822510822,259.6017316017316,357.12554112554113,366.2683982683982
1254,9,rbp1,single_chess_mirror_00450,3,1,1,19.612,5.472,10.0,22.0,19.32,1175.0,20.0,276.7792207792208,177.8701298701298,275.3939393939394,435.5324675324675
1255,9,rbp1,single_chess_mirror_00192,4,1,1,8.921,2.483,0.0,2.0,5.79,535.0,32.0,138.2510822510822,241.59307359307357,315.5670995670996,276.22510822510816
1256,9,rbp1,single_chess_nomirror_00368,5,0,1,1.083,0.7170000000000001,,0.0,0.0,65.0,9.0,298.94372294372295,237.43722943722926,159.030303030303,355.18614718614714
1257,9,rbp1,single_chess_mirror_00298,6,1,1,13.241,1.85,0.0,1.0,7.82,793.0,33.0,207.51515151515147,140.4675324675324,210.28571428571428,446.61471861471847
1258,9,rbp1,single_chess_mirror_00164,7,1,0,5.143,0.5670000000000001,0.0,1.0,0.32,308.0,8.0,197.8181818181818,231.89610389610385,251.84415584415584,427.2207792207792
1259,9,rbp1,single_chess_mirror_00076,8,1,1,7.3370000000000015,0.7,0.0,2.0,2.27,440.0,8.0,141.02164502164499,283.15151515151507,401.4545454545455,303.9307359307358
1260,9,rbp1,single_chess_nomirror_00238,9,0,0,2.9560000000000004,0.7170000000000001,,0.0,0.0,177.0,12.0,64.83116883116878,258.21645021645014,264.31168831168844,267.91341991341983
1261,9,rbp1,single_chess_nomirror_00451,10,0,0,8.794,0.6509999999999999,0.0,4.0,0.0,527.0,21.0,325.26406926406924,211.11688311688306,123.01298701298694,398.1298701298701
1262,9,rbp1,single_chess_mirror_00122,11,1,1,4.488,0.617,,0.0,2.22,270.0,8.0,192.27705627705623,231.89610389610385,192.27705627705623,75.35930735930725
1263,9,rbp1,single_chess_nomirror_00160,12,0,0,2.104,1.017,0.0,1.0,19.7,132.0,9.0,219.982683982684,274.83982683982674,433.31601731601717,280.3809523809523
1264,9,rbp1,single_chess_nomirror_00487,13,0,0,1.075,1.0,0.0,2.0,0.0,64.0,8.0,141.02164502164499,276.22510822510816,334.96103896103904,283.15151515151507
1265,9,rbp1,single_chess_nomirror_00298,14,0,1,2.725,0.967,0.0,1.0,13.94,165.0,13.0,150.7186147186147,299.7748917748917,328.03463203463207,256.83116883116884
1266,9,rbp1,single_chess_nomirror_00268,15,0,1,12.074000000000002,0.883,0.0,1.0,10.96,730.0,16.0,189.50649350649346,101.67965367965358,185.3506493506493,393.974025974026
1267,9,rbp1,single_chess_nomirror_00142,16,0,0,9.33,0.967,0.0,1.0,5.18,560.0,10.0,240.76190476190484,197.26406926406918,348.81385281385286,298.3896103896103
1268,9,rbp1,single_chess_nomirror_00166,17,0,0,3.775,0.7170000000000001,0.0,1.0,0.0,226.0,12.0,362.66666666666674,288.6926406926406,254.61471861471856,364.8831168831168
1269,9,rbp1,single_chess_nomirror_00327,18,0,0,8.6,1.05,,0.0,0.97,516.0,44.0,334.96103896103904,291.4632034632034,132.70995670995666,302.5454545454545
1270,9,rbp1,single_chess_mirror_00367,19,1,0,2.451,0.883,0.0,2.0,4.76,147.0,14.0,53.74891774891768,194.4935064935064,368.2077922077922,194.4935064935064
1271,9,rbp1,single_chess_nomirror_00245,20,0,1,4.8,0.933,0.0,2.0,2.08,289.0,13.0,246.3030303030303,215.2727272727272,247.6883116883117,463.2380952380952
1272,9,rbp1,single_chess_nomirror_00026,21,0,1,2.259,0.8,0.0,1.0,0.0,135.0,21.0,300.32900432900436,223.58441558441555,190.89177489177482,387.0476190476191
1273,9,rbp1,single_chess_nomirror_00299,22,0,1,29.556,0.967,0.0,1.0,12.98,1803.0,67.0,170.11255411255408,291.4632034632034,359.8961038961039,302.5454545454545
1274,9,rbp1,single_chess_mirror_00436,23,1,0,3.658,1.1,0.0,1.0,11.82,220.0,13.0,265.6969696969697,107.22077922077915,236.60606060606065,338.5627705627705
1275,9,rbp1,single_chess_mirror_00303,24,1,0,32.462,1.721,2.0,8.0,20.86,1994.0,51.0,384.83116883116884,277.6103896103895,105.00432900432895,288.6926406926406
1276,9,rbp1,single_chess_mirror_00145,25,1,0,11.424,1.599,1.0,2.0,6.57,685.0,18.0,175.65367965367957,283.15151515151507,359.8961038961039,305.31601731601717
1277,9,rbp1,single_chess_nomirror_00415,26,0,1,56.456,2.822,4.0,18.0,20.44,3440.0,36.0,174.26839826839824,262.3722943722944,330.80519480519484,316.3982683982683
1278,9,rbp1,single_chess_mirror_00087,27,1,1,105.381,2.661,28.0,61.0,35.52,6455.0,199.0,337.7316017316017,267.91341991341983,55.134199134199065,303.9307359307358
1279,9,rbp1,single_chess_nomirror_00311,28,0,0,35.37,2.523,8.0,25.0,4.8,2126.0,40.0,143.79220779220776,269.29870129870125,355.7402597402597,219.42857142857133
1280,9,rbp1,single_chess_mirror_00380,29,1,0,16.472,3.002,1.0,4.0,2.53,988.0,24.0,246.3030303030303,351.03030303030295,235.22077922077918,116.91774891774885
1281,9,rbp1,single_chess_mirror_00090,30,1,1,2.274,1.733,0.0,1.0,0.0,136.0,1.0,106.38961038961037,330.2510822510821,316.95238095238096,330.2510822510821
1282,9,rbp1,single_chess_mirror_00476,31,1,1,4.895,0.85,1.0,5.0,2.38,294.0,26.0,293.4025974025974,186.18181818181813,48.207792207792146,201.41991341991334
1283,9,rbp1,single_chess_mirror_00221,32,1,0,2.117,0.7829999999999999,0.0,2.0,0.0,127.0,0.0,272.6233766233766,133.54112554112544,276.7792207792208,310.85714285714283
1284,9,rbp1,single_chess_nomirror_00057,33,0,1,0.97,0.75,,0.0,0.0,59.0,2.0,203.35930735930737,303.9307359307358,123.01298701298694,316.3982683982683
1285,9,rbp1,single_chess_mirror_00260,34,1,1,7.218,1.2,0.0,2.0,0.46,433.0,16.0,334.96103896103904,241.59307359307357,124.39826839826831,362.1125541125541
1286,9,rbp1,single_chess_mirror_00252,35,1,0,11.22,0.6,0.0,4.0,1.19,673.0,36.0,319.7229437229437,288.6926406926406,145.17748917748912,349.6450216450216
1287,9,sd,1124_1_1,1,1,1,34.126,0.0,,0.0,95.15,2123.0,5.0,316.95238095238096,144.62337662337652,406.99567099567116,308.08658008658
1288,9,sd,3320_0_1,2,1,0,46.185,1.516,0.0,5.0,38.77,2778.0,40.0,390.3722943722944,132.15584415584408,334.96103896103904,280.3809523809523
1289,9,sd,2486_1_1,3,1,0,13.273,12.744000000000002,3.0,13.0,36.82,793.0,12.0,401.4545454545455,184.79653679653669,208.9004329004329,211.11688311688306
1290,9,sd,8242_1_0,4,0,0,4.592,3.95,4.0,7.0,0.0,276.0,21.0,304.4848484848485,200.03463203463195,434.7012987012987,211.11688311688306
1291,9,sd,1856_0_0,5,0,1,19.575,0.733,20.0,32.0,2.73,1174.0,34.0,292.01731601731603,281.76623376623365,195.047619047619,382.8917748917749
1292,9,sd,1017_1_0,6,0,0,24.784,1.723,4.0,11.0,18.36,1509.0,22.0,242.1471861471861,267.91341991341983,67.60173160173156,324.7099567099566
1293,9,sd,3922_1_0,7,0,0,10.268,0.5329999999999999,3.0,7.0,4.38,616.0,32.0,242.1471861471861,129.3852813852813,75.91341991341983,180.6406926406925
1294,9,sd,4404_0_1,8,1,1,2.18,0.633,0.0,3.0,0.0,131.0,6.0,257.38528138528136,49.0389610389609,210.28571428571428,179.25541125541116
1295,9,sd,3458_0_0,9,0,1,2.752,1.167,,0.0,0.0,165.0,5.0,214.4415584415584,344.10389610389603,257.38528138528136,452.1558441558442
1296,9,sd,7557_1_1,10,1,1,18.144,3.683,0.0,8.0,2.11,1088.0,27.0,258.77056277056283,359.34199134199133,418.0779220779222,349.6450216450216
1297,9,sd,4680_1_0,11,0,0,5.572,1.183,1.0,3.0,0.0,335.0,22.0,272.6233766233766,303.9307359307358,388.98701298701286,373.1948051948052
1298,9,sd,2522_0_1,12,1,1,3.706,1.083,0.0,2.0,38.29,222.0,4.0,311.4112554112553,277.6103896103895,283.70562770562765,406.44155844155836
1299,9,sd,2583_0_0,13,0,0,5.537000000000001,1.05,5.0,8.0,2.7,333.0,28.0,264.31168831168844,237.43722943722926,147.9480519480519,100.2943722943722
1300,9,sd,7431_0_1,14,1,1,3.669,0.5670000000000001,,0.0,0.0,220.0,2.0,268.46753246753246,326.095238095238,203.35930735930737,445.22943722943717
1301,9,sd,3831_1_1,15,1,1,2.256,1.056,1.0,4.0,0.0,136.0,7.0,167.3419913419913,330.2510822510821,26.043290043289968,335.7922077922077
1302,9,sd,8547_0_1,16,1,1,2.481,0.633,,0.0,0.0,149.0,6.0,300.32900432900436,362.1125541125541,215.82683982683983,449.38528138528136
1303,9,svrt19,sample_0_0280,1,0,1,3.656,0.0,4.0,10.0,4.57,219.0,28.0,315.5670995670996,166.7878787878787,397.2987012987013,248.5194805194804
1304,9,svrt19,sample_1_4298,2,1,1,8.097999999999999,2.218,0.0,6.0,1.44,486.0,24.0,357.12554112554113,230.51082251082244,128.55411255411252,348.2597402597402
1305,9,svrt19,sample_1_1587,3,1,1,7.985,0.799,1.0,4.0,1.88,479.0,18.0,147.9480519480519,157.090909090909,231.0649350649351,273.4545454545454
1306,9,svrt19,sample_1_1775,4,1,1,1.155,0.667,,0.0,0.0,70.0,22.0,117.47186147186142,344.10389610389603,423.6190476190477,378.73593073593065
1307,9,svrt19,sample_0_3488,5,0,0,1.127,0.583,,0.0,0.0,68.0,2.0,179.80952380952382,105.83549783549772,102.23376623376622,277.6103896103895
1308,9,svrt19,sample_1_4726,6,1,1,1.162,0.633,,0.0,14.49,69.0,4.0,253.22943722943717,143.23809523809513,298.94372294372295,348.2597402597402
1309,9,svrt19,sample_1_1630,7,1,1,7.0939999999999985,1.2009999999999998,,0.0,7.29,425.0,32.0,174.26839826839824,331.6363636363636,401.4545454545455,277.6103896103895
1310,9,svrt19,sample_1_3780,8,1,1,1.6740000000000002,1.283,,0.0,0.0,101.0,5.0,196.4329004329004,115.53246753246742,143.79220779220776,291.4632034632034
1311,9,fp5,single_chess_nomirror_00257,1,0,0,56.792,0.0,6.0,93.0,45.71,3424.0,26.0,256.0,5.0,256.0,510.0
1312,9,fp5,single_chess_mirror_00334,2,1,1,10.475,2.188,10.0,29.0,8.12,628.0,14.0,256.0,5.0,256.0,510.0
1313,9,fp5,single_chess_mirror_00247,3,1,1,10.53,1.05,14.0,31.0,5.54,632.0,24.0,256.0,5.0,256.0,510.0
1314,9,fp5,single_chess_mirror_00219,4,1,1,17.926,0.65,16.0,38.0,12.93,1075.0,40.0,256.0,5.0,256.0,510.0
1315,9,fp5,single_chess_nomirror_00284,5,0,0,6.9670000000000005,0.521,5.0,18.0,10.05,418.0,9.0,256.0,5.0,256.0,510.0
1316,9,fp5,single_chess_nomirror_00198,6,0,0,2.229,0.967,3.0,9.0,5.26,133.0,3.0,256.0,5.0,256.0,510.0
1317,9,fp5,single_chess_mirror_00275,7,1,1,13.88,1.017,13.0,30.0,3.97,832.0,23.0,256.0,5.0,256.0,510.0
1318,9,fp1,single_chess_nomirror_00213,1,0,1,18.261,0.0,12.0,33.0,35.74,1136.0,20.0,256.0,5.0,256.0,510.0
1319,9,fp1,single_chess_mirror_00246,2,1,1,18.538,1.983,16.0,43.0,8.26,1114.0,28.0,256.0,5.0,256.0,510.0
1320,9,fp1,single_chess_nomirror_00151,3,0,0,18.509,0.7170000000000001,8.0,22.0,28.11,1110.0,22.0,256.0,5.0,256.0,510.0
1321,9,fp1,single_chess_mirror_00235,4,1,1,16.97,0.65,17.0,57.0,2.36,1018.0,23.0,256.0,5.0,256.0,510.0
1322,9,fp1,single_chess_nomirror_00381,5,0,0,4.492,1.083,6.0,13.0,5.58,269.0,20.0,256.0,5.0,256.0,510.0
1323,9,fp1,single_chess_nomirror_00142,6,0,0,14.953,0.75,15.0,48.0,0.0,898.0,22.0,256.0,5.0,256.0,510.0
1324,9,fp1,single_chess_mirror_00154,7,1,1,14.265999999999998,0.7,7.0,20.0,41.52,855.0,16.0,256.0,5.0,256.0,510.0
1325,9,fp1,single_chess_mirror_00454,8,1,1,12.099,1.269,9.0,28.0,3.31,725.0,12.0,256.0,5.0,256.0,510.0
1326,9,svrt20,sample_1_3137,1,1,1,4.664,0.0,10.0,18.0,2.14,280.0,10.0,334.96103896103904,245.7489177489177,337.7316017316017,402.28571428571416
1327,9,svrt20,sample_0_4050,2,0,0,1.274,1.949,3.0,6.0,1.3,77.0,3.0,315.5670995670996,219.42857142857133,362.66666666666674,330.2510822510821
1328,9,svrt20,sample_0_1097,3,0,1,1.271,0.7170000000000001,2.0,5.0,0.0,77.0,10.0,208.9004329004329,274.83982683982674,346.0432900432901,432.7619047619047
1329,9,svrt20,sample_0_4487,4,0,0,2.216,5.018,0.0,1.0,41.5,147.0,3.0,314.18181818181824,252.6753246753246,283.70562770562765,388.4329004329004
1330,9,svrt20,sample_0_4188,5,0,0,1.176,0.7,3.0,4.0,0.0,70.0,3.0,271.23809523809524,157.090909090909,174.26839826839824,273.4545454545454
1331,9,svrt20,sample_1_4982,6,1,1,2.873,1.467,3.0,6.0,30.0,170.0,5.0,240.76190476190484,133.54112554112544,147.9480519480519,258.21645021645014
1332,9,svrt20,sample_0_4456,7,0,0,0.868,0.6,1.0,3.0,0.0,52.0,1.0,84.22510822510816,236.05194805194802,264.31168831168844,294.2337662337662
1333,9,svrt20,sample_1_3459,8,1,1,2.596,0.5329999999999999,6.0,10.0,2.56,156.0,6.0,213.05627705627705,327.48051948051943,303.0995670995671,115.53246753246742
1334,9,svrt20,sample_1_3422,9,1,0,4.598,0.967,7.0,12.0,12.68,276.0,19.0,150.7186147186147,172.32900432900425,161.80086580086578,330.2510822510821
1335,9,svrt20,sample_0_1545,10,0,0,4.482,0.667,6.0,10.0,8.92,269.0,7.0,242.1471861471861,247.13419913419904,278.16450216450215,42.112554112554
1336,9,svrt20,sample_0_2904,11,0,0,1.485,0.583,4.0,5.0,5.56,90.0,4.0,195.047619047619,109.99134199134191,297.55844155844164,230.51082251082244
1337,9,svrt20,sample_1_4574,12,1,1,1.169,1.2,0.0,1.0,58.57,70.0,4.0,203.35930735930737,132.15584415584408,271.23809523809524,281.76623376623365
1338,9,svrt20,sample_0_4983,13,0,0,1.079,0.333,2.0,3.0,61.54,78.0,8.0,116.08658008658008,256.83116883116884,16.346320346320287,269.29870129870125
1339,9,svrt20,sample_1_2409,14,1,1,0.759,1.136,1.0,2.0,4.35,46.0,7.0,129.93939393939388,223.58441558441555,278.16450216450215,324.7099567099566
1340,9,svrt20,sample_0_0271,15,0,0,1.568,0.583,4.0,5.0,0.0,94.0,7.0,314.18181818181824,148.7792207792207,190.89177489177482,277.6103896103895
1341,9,svrt20,sample_1_1460,16,1,1,3.132,1.4169999999999998,8.0,11.0,4.26,188.0,8.0,282.3203463203464,78.12987012987003,333.5757575757576,242.9783549783549
1342,9,svrt21,sample_1_2871,1,1,1,2.537,0.0,1.0,6.0,28.67,150.0,11.0,70.37229437229433,234.66666666666657,215.82683982683983,280.3809523809523
1343,9,svrt21,sample_1_2225,2,1,0,0.97,1.033,2.0,3.0,0.0,58.0,5.0,152.1038961038961,283.15151515151507,383.44588744588754,230.51082251082244
1344,9,svrt21,sample_0_3069,3,0,0,10.23,1.15,7.0,11.0,22.28,606.0,12.0,190.89177489177482,248.5194805194804,286.4761904761905,69.81818181818176
1345,9,svrt21,sample_1_3152,4,1,1,5.936,0.583,2.0,6.0,2.25,356.0,24.0,181.19480519480518,132.15584415584408,334.96103896103904,237.43722943722926
1346,9,svrt21,sample_0_4655,5,0,0,0.965,0.733,1.0,2.0,0.0,58.0,4.0,304.4848484848485,158.47619047619037,272.6233766233766,330.2510822510821
1347,9,svrt21,sample_1_4563,6,1,1,1.536,0.5329999999999999,0.0,4.0,0.0,92.0,1.0,287.86147186147184,299.7748917748917,397.2987012987013,344.10389610389603
1348,9,svrt21,sample_1_2934,7,1,0,2.859,1.1,4.0,8.0,0.0,171.0,8.0,139.63636363636363,339.9480519480519,185.3506493506493,438.3030303030303
1349,9,svrt21,sample_1_4675,8,1,0,1.068,0.799,1.0,3.0,0.0,64.0,3.0,210.28571428571428,387.0476190476191,393.1428571428572,327.48051948051943
1350,9,svrt21,sample_0_1187,9,0,1,27.736,2.366,5.0,8.0,1.5,1664.0,14.0,328.03463203463207,262.3722943722944,474.87445887445887,287.30735930735926
1351,9,svrt21,sample_1_4862,10,1,1,10.720999999999998,0.8,0.0,2.0,5.43,644.0,63.0,412.5367965367967,273.4545454545454,269.8528138528138,276.22510822510816
1352,9,svrt21,sample_0_1440,11,0,1,31.956,9.703,12.0,25.0,4.17,1917.0,20.0,382.0606060606062,240.2077922077921,361.28138528138527,405.056277056277
1353,9,svrt21,sample_0_3528,12,0,1,125.177,1.3159999999999998,36.0,61.0,23.34,7524.0,64.0,419.4632034632035,158.47619047619037,251.84415584415584,310.85714285714283
1354,9,svrt21,sample_1_3030,13,1,1,1.3230000000000002,1.768,2.0,4.0,0.0,81.0,2.0,271.23809523809524,169.55844155844147,383.44588744588754,258.21645021645014
1355,9,svrt21,sample_0_0248,14,0,1,10.102,1.966,8.0,20.0,1.16,606.0,10.0,366.8225108225108,212.50216450216442,282.3203463203464,310.85714285714283
1356,9,svrt21,sample_1_0705,15,1,1,3.1630000000000003,1.05,2.0,8.0,0.53,190.0,18.0,192.27705627705623,248.5194805194804,292.01731601731603,294.2337662337662
1357,9,svrt21,sample_0_4880,16,0,1,1.256,3.25,2.0,3.0,0.0,75.0,6.0,178.42424242424235,237.43722943722926,60.6753246753246,241.59307359307357
1358,9,svrt21,sample_0_3285,17,0,0,20.065,0.8170000000000001,6.0,9.0,70.61,1191.0,11.0,221.36796536796533,254.060606060606,135.48051948051943,349.6450216450216
1359,9,svrt21,sample_0_2480,18,0,0,40.885,1.995,4.0,5.0,73.33,2482.0,13.0,294.7878787878788,234.66666666666657,167.3419913419913,175.09956709956703
1360,9,svrt21,sample_0_2287,19,0,0,3.2880000000000003,1.617,3.0,6.0,0.0,198.0,5.0,247.6883116883117,224.96969696969688,430.5454545454546,205.57575757575748
1361,9,svrt21,sample_0_0171,20,0,0,11.088,1.067,1.0,7.0,12.99,662.0,13.0,253.22943722943717,242.9783549783549,221.36796536796533,53.1948051948051
1362,9,svrt21,sample_1_1437,21,1,1,8.662,1.117,2.0,8.0,6.55,519.0,5.0,235.22077922077918,258.21645021645014,440.24242424242425,297.0043290043289
1363,9,svrt21,sample_0_2808,22,0,0,0.918,0.983,2.0,4.0,0.0,56.0,5.0,236.60606060606065,287.30735930735926,124.39826839826831,229.12554112554108
1364,9,svrt21,sample_0_1461,23,0,1,1.053,0.5670000000000001,2.0,4.0,1.59,63.0,2.0,271.23809523809524,274.83982683982674,134.09523809523807,123.84415584415576
1365,9,svrt21,sample_1_1158,24,1,1,12.941,2.65,11.0,16.0,13.5,778.0,17.0,276.7792207792208,269.29870129870125,219.982683982684,407.82683982683983
1366,9,svrt21,sample_1_4158,25,1,1,8.215,1.415,5.0,8.0,7.93,492.0,12.0,214.4415584415584,287.30735930735926,294.7878787878788,413.3679653679653
1367,9,svrt21,sample_1_0317,26,1,1,1.83,0.733,4.0,6.0,0.0,110.0,4.0,242.1471861471861,245.7489177489177,282.3203463203464,338.5627705627705
1368,9,svrt21,sample_0_3863,27,0,0,7.101,0.716,7.0,11.0,25.64,433.0,12.0,287.86147186147184,213.88744588744584,289.24675324675326,348.2597402597402
1369,9,svrt21,sample_1_4363,28,1,1,1.651,0.667,5.0,7.0,0.0,99.0,11.0,235.22077922077918,240.2077922077921,319.7229437229437,349.6450216450216
1370,9,svrt21,sample_1_4213,29,1,1,1.425,1.133,4.0,5.0,0.0,85.0,4.0,237.991341991342,248.5194805194804,315.5670995670996,375.965367965368
1371,9,svrt21,sample_1_0306,30,1,1,3.48,0.65,8.0,10.0,0.0,208.0,11.0,134.09523809523807,316.3982683982683,251.84415584415584,205.57575757575748
1372,9,cr5,single_chess_mirror_00449,1,1,1,10.027,0.0,,0.0,35.69,608.0,56.0,156.25974025974025,356.57142857142856,351.5844155844156,151.54978354978348
1373,9,cr5,single_chess_mirror_00483,2,1,1,11.716,1.248,2.0,5.0,74.97,735.0,42.0,260.15584415584414,158.47619047619037,251.84415584415584,416.13852813852805
1374,9,cr5,single_chess_nomirror_00477,3,0,0,2.761,0.8170000000000001,2.0,4.0,29.63,162.0,13.0,172.88311688311683,384.2770562770562,332.19047619047626,133.54112554112544
1375,9,cr5,single_chess_mirror_00194,4,1,0,2.021,0.65,0.0,6.0,0.0,122.0,0.0,429.16017316017326,326.095238095238,111.93073593073584,188.95238095238082
1376,9,cr5,single_chess_nomirror_00376,5,0,1,51.682,20.742,6.0,27.0,10.41,3092.0,46.0,174.26839826839824,359.34199134199133,330.80519480519484,158.47619047619037
1377,9,cr5,single_chess_mirror_00259,6,1,1,8.3,2.617,6.0,15.0,2.0,499.0,23.0,438.8571428571429,342.7186147186146,107.77489177489171,173.71428571428558
1378,9,cr5,single_chess_nomirror_00067,7,0,1,34.022,1.183,18.0,44.0,2.55,2041.0,54.0,31.58441558441552,287.30735930735926,465.1774891774892,201.41991341991334
1379,9,cr5,single_chess_nomirror_00142,8,0,1,41.505,1.117,0.0,5.0,53.04,2470.0,11.0,411.1515151515152,248.5194805194804,45.437229437229384,247.13419913419904
1380,9,cr5,single_chess_mirror_00163,9,1,1,13.376,27.808000000000003,,0.0,61.92,814.0,1.0,147.9480519480519,197.26406926406918,402.8398268398269,313.62770562770555
1381,9,cr5,single_chess_nomirror_00215,10,0,0,1.898,0.921,,,,,,,,,
1382,9,cr5,single_chess_nomirror_00273,11,0,1,12.802,0.604,,0.0,63.86,772.0,2.0,390.3722943722944,308.08658008658,106.38961038961037,186.18181818181813
1383,9,cr5,single_chess_nomirror_00042,12,0,0,19.6,1.053,,0.0,67.43,1176.0,13.0,411.1515151515152,168.17316017316008,70.37229437229433,348.2597402597402
1384,9,cr5,single_chess_mirror_00478,13,1,1,4.58,0.926,,0.0,98.91,276.0,,,,,
1385,9,cr5,single_chess_mirror_00104,14,1,0,9.012,0.977,5.0,14.0,10.74,540.0,55.0,71.75757575757571,348.2597402597402,433.31601731601717,157.090909090909
1386,9,cr5,single_chess_nomirror_00179,15,0,0,13.315,1.099,0.0,8.0,1.63,798.0,69.0,118.85714285714285,291.4632034632034,382.0606060606062,212.50216450216442
1387,9,cr5,single_chess_mirror_00140,16,1,0,1.128,0.5670000000000001,,0.0,69.12,68.0,10.0,467.948051948052,298.3896103896103,71.75757575757571,205.57575757575748
1388,9,cr5,single_chess_nomirror_00168,17,0,1,9.298,2.209,8.0,21.0,18.38,555.0,34.0,95.30735930735926,234.66666666666657,423.6190476190477,267.91341991341983
1389,9,cr5,single_chess_nomirror_00302,18,0,0,162.54399999999995,0.95,16.0,41.0,58.14,9986.0,119.0,368.2077922077922,157.090909090909,113.31601731601728,356.57142857142856
1390,9,cr5,single_chess_mirror_00401,19,1,1,30.631,1.634,,0.0,68.84,1810.0,2.0,294.7878787878788,389.81818181818176,229.67965367965363,164.0173160173159
1391,9,cr5,single_chess_mirror_00322,20,1,1,5.653,0.383,,0.0,99.73,377.0,0.0,31.58441558441552,247.13419913419904,480.4155844155845,245.7489177489177
1392,9,cr5,single_chess_mirror_00339,21,1,1,6.6160000000000005,0.8059999999999999,6.0,14.0,12.12,396.0,18.0,280.9350649350649,378.73593073593065,240.76190476190484,148.7792207792207
1393,9,cr5,single_chess_nomirror_00396,22,0,0,8.027000000000001,0.617,0.0,3.0,67.49,483.0,8.0,111.93073593073584,256.83116883116884,425.00432900432907,230.51082251082244
1394,9,cr5,single_chess_mirror_00063,23,1,1,6.065,0.585,,,,,,,,,
1395,9,cr5,single_chess_mirror_00240,24,1,1,8.806000000000003,0.984,,,,,,,,,
